62,200,516,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,116,237,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,97,606,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,203,492,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,115,292,710,1093,0,0,0,0,0,0,0,0,0,0,0,0,0
27,149,330,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,146,240,1102,1525,0,0,0,0,0,0,0,0,0,0,0,0,0
86,262,735,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,90,313,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,103,329,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,607,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,131,485,677,714,882,0,0,0,0,0,0,0,0,0,0,0,0
31,110,440,676,1249,0,0,0,0,0,0,0,0,0,0,0,0,0
29,113,303,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,123,482,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,151,721,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,445,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,149,658,766,1274,0,0,0,0,0,0,0,0,0,0,0,0,0
26,259,314,360,439,696,1351,0,0,0,0,0,0,0,0,0,0,0
35,81,179,323,693,1226,1313,1650,0,0,0,0,0,0,0,0,0,0
52,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,552,597,622,721,987,1097,1480,1550,0,0,0,0,0,0,0,0,0
30,289,515,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,213,591,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,217,384,598,1481,0,0,0,0,0,0,0,0,0,0,0,0,0
112,689,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,169,376,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,286,748,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,336,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,232,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,147,423,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,140,451,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,181,506,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,135,473,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,200,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,165,752,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,225,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,259,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,606,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,214,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,293,664,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,232,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,166,303,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,144,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,70,195,287,366,409,701,786,902,0,0,0,0,0,0,0,0,0
57,259,638,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,151,674,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,177,522,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
