vertex1,vertex2,edge_weight
1051,718,106.85073417427495
1051,243,30.155462148870033
1050,393,31.207929900957733
1050,392,85.83066744808268
1049,879,9.926779904003707
1049,793,11.347428849916708
1049,719,10.696284889528533
1048,1046,109.4494641669142
1048,934,98.89519686320259
1048,386,102.26228274358826
1048,367,57.85384777039883
1047,943,27.346131235563238
1047,906,21.87862425575068
1046,1045,95.87961100057896
1046,433,123.28872143630649
1046,362,107.78242302882131
1045,893,30.481704983260318
1045,386,130.6985534834205
1044,1043,125.81327527440246
1044,435,54.279044448413174
1044,423,74.34220321732866
1043,440,154.66084026882498
1043,425,47.15752572330148
1042,925,380.63218671347454
1042,405,92.06717714803706
1041,1039,415.506535056721
1041,1035,298.32222691084576
1041,966,152.36797551706783
1040,1039,96.40461969107099
1040,1031,130.83837198773884
1040,1029,18.152195942238723
1039,1038,287.86613346464895
1038,1034,67.93756790542102
1038,864,191.84810511208437
1037,1031,104.99830545024301
1037,1029,24.350012910414875
1037,1028,110.63829194596173
1036,1032,31.303622201842124
1036,822,59.419576822546226
1035,1033,381.3785574920144
1034,969,397.46870125230686
1033,1030,108.09921865068029
1033,825,54.0141918207525
1032,1030,209.62578547927146
1032,1028,121.99870191024262
1031,1030,59.7419515794398
1029,863,201.3901949431286
1028,863,132.30170332268858
1027,1026,50.26053298083519
1027,967,86.44546918919458
1027,830,23.439034168122976
1026,967,56.17218866945873
1025,811,52.67602198447134
1024,791,59.89764356642934
1024,443,16.742952993506734
1023,771,21.373029092449247
1023,741,44.33411510901187
1023,736,33.141338415517204
1022,1021,143.34347548369942
1022,949,70.50116279276367
1022,758,134.1281851169095
1021,1020,203.4744133389028
1021,949,203.2685497974758
1020,414,234.9658426620934
1019,1018,16.254753670906254
1019,759,165.20100018392972
1019,755,107.10095828826631
1018,767,119.76356431864225
1017,1015,78.39738961625775
1017,1013,156.1474351705333
1017,1012,40.09544227403473
1016,1015,58.95923684566174
1016,1011,31.871558220907826
1015,996,358.3192996991524
1014,997,68.59107297639713
1014,996,56.38450855497704
1013,997,136.40037486972594
1012,995,53.02317425995067
1011,1009,202.68858580563375
1010,999,301.6194452699837
1010,870,119.89851793075258
1009,1007,223.1464209130121
1008,1007,50.68564087915385
1008,999,200.76489100406488
1006,812,17.89572355661422
1006,280,16.54433865372047
1005,1003,20.624391130400813
1005,558,221.27236673589596
