vertex1,vertex2,edge_weight
179,612,15.61700324095292
178,587,179.63530229383676
178,461,128.9351929229912
177,468,13.002237380061311
177,461,135.90167793619915
174,173,128.43047951313315
174,524,107.1956830898026
174,512,133.7870409575681
174,511,10.11678944630299
172,556,133.78082642959393
172,552,13.740157937059557
172,527,25.88524057104704
171,556,129.01936921427375
170,560,133.20530995304898
170,556,135.53432649084962
170,555,19.407763233011813
169,167,116.5100045851774
169,591,153.80871194061865
168,167,133.55401199579256
168,602,128.3426519047814
168,592,147.16303860836524
168,591,39.93456082732172
167,560,127.6613382119665
166,539,93.4573575063257
166,538,98.13150200281737
166,537,140.07499937666316
754,753,11.075740343167736
754,752,9.611010483734155
754,673,24.28702506374994
753,727,12.679779167871846
753,674,12.48406442631575
752,727,11.080444575891137
752,611,7.487231002417464
751,740,140.50917269572008
751,635,44.9382021061246
750,746,27.572161936911048
749,748,99.51754192389097
749,730,21.693211395850074
748,398,27.809200552896847
745,695,36.05206996508539
745,693,117.84004597344475
742,731,133.05001792494338
740,582,112.94000797312074
740,395,36.910418173995616
739,696,189.5035451498019
738,698,162.0954880436987
738,697,112.12893630876009
737,699,133.65123269867087
736,699,36.72304724149516
735,696,37.89240829453668
734,695,164.18966885451306
734,694,115.68757800029708
732,693,111.90312220063949
732,692,133.32054692033543
731,713,37.05291332944679
730,700,115.7220268957446
729,600,130.13910506136557
729,510,38.275447212375255
728,725,13.844750155750916
728,478,48.65619655061598
727,579,199.32860208457973
727,576,115.51331332394483
726,725,48.69428537590028
726,662,140.3548273537563
726,478,13.434153383531042
725,659,188.85116018516334
724,722,161.10381816250626
724,659,202.50741609704636
723,722,23.175873428231853
723,477,7.606774933495183
723,476,29.50510704664536
722,721,29.788799457615628
721,706,15.766276734411662
721,657,187.16066810478657
721,476,23.271482221992116
720,644,65.83947681821729
720,541,36.29840978453019
719,718,19.822265365290928
719,662,190.7723407137675
717,665,21.315827265548915
717,618,31.535246851307612
717,509,31.668227517371037
716,715,78.16872291148401
716,450,61.85720928566626
714,711,29.03862146122127
713,712,63.69913020552792
712,458,78.69404174144127
711,584,33.91181135182572
710,709,71.71182040659906
707,563,135.4347992535712
707,562,59.86745175920528
705,704,36.72213374678887
705,703,48.94583741718312
705,428,31.69423220821542
704,703,32.23489451203587
702,677,78.33484877883974
702,676,29.675600221779952
701,479,26.81119978558985
700,660,129.75250493226108
699,389,114.55449273712301
698,697,116.19888197290611
698,684,33.808720934272145
697,683,66.03180645834374
697,389,131.94543981996975
696,689,114.5883517526359
695,694,116.95665004073727
694,689,133.1316489559124
694,645,133.7897621837642
691,533,138.69209198975287
691,397,131.80133918918256
690,652,79.86890217805482
690,645,115.77384272493074
689,684,117.67964605805743
689,646,135.05020423731366
688,686,94.2206743398974
688,646,24.94113558773713
687,663,99.99149884171595
687,583,37.298691428749066
685,648,134.04826953654776
685,646,22.623456037940237
683,388,14.551977270421036
682,535,10.72865908843246
682,534,12.957244340259095
682,514,9.60445335946289
681,667,96.4727674865293
680,679,136.25569202548016
680,667,63.658492785161734
677,620,52.67602198447134
677,596,18.647239709029165
676,596,59.89764356642934
675,639,201.62409660541738
675,586,14.258389570967397
674,673,13.600959143197692
674,589,96.91736445079256
673,669,65.05019594351849
673,668,21.71898304083176
673,610,13.242156159793531
672,624,17.89572355661422
672,611,301.04409855745934
671,615,20.037393996682717
671,614,145.5232588470933
671,501,38.80720946518621
671,466,7.286626594597217
670,614,7.622278846387731
670,467,12.390946448867217
670,466,145.60164734754446
669,668,67.51787599414921
669,617,88.31553926717037
668,611,35.63347696360464
666,505,16.238534457869143
666,504,42.70007875203864
665,520,14.5194960542166
665,509,21.26522034662631
664,651,24.11190923950413
664,630,82.01016262749349
663,661,15.024329213556602
663,651,140.5577083791177
660,398,116.55408560879494
658,657,155.10926433477692
658,632,133.64968399002223
656,418,5.8557625325692895
656,413,131.0988171896471
655,631,245.89456299129483
655,545,23.129071894865092
654,546,169.94702271037374
654,545,18.627323736346682
653,518,57.18381768827296
652,650,12.434082569967458
652,647,140.24897645705568
651,650,139.36272748684095
650,648,139.40337124689307
650,629,23.042102045503288
649,648,21.45719981272311
649,629,138.73442436078375
648,647,11.770136161730155
647,646,137.79718557601146
647,645,41.410545984752744
646,645,131.47337990025926
644,434,35.450474417071526
643,601,144.82558951654082
643,550,130.28812136867631
643,547,8.680113803222683
643,448,15.091159001746094
642,469,15.518622615326734
641,640,132.09861648987783
639,638,29.43374246120829
639,588,31.35892449601465
639,565,27.710455379289684
638,588,35.09930119920925
638,587,133.57932076652096
638,461,173.1419312837956
637,636,121.06107685522629
637,499,146.5197695245944
636,504,41.3141626179133
635,634,83.49457485804466
635,394,89.33610461115755
634,394,114.63037953531213
633,626,10.693732811588797
633,550,12.311704297740281
633,549,20.35264516573447
632,474,132.85479645695762
632,473,151.05335296106634
631,537,9.575443666344539
630,629,59.02822054237949
626,594,80.31485387824875
626,549,23.653843874766043
626,548,130.65263179911693
626,541,125.46083749787749
625,595,15.789435578860306
624,590,84.00861023388444
624,392,14.06098694661784
623,618,58.25225131019008
623,616,154.4070612542632
622,433,79.19816383287186
622,412,66.7770487870075
621,595,50.53818854084642
619,618,77.77804450283953
619,509,36.148520318228705
617,501,112.83022854446472
617,455,20.808628119392207
617,453,21.206689072337014
616,467,150.56621349680896
615,501,34.354490295227215
615,464,131.17298349045993
615,453,151.25686376016253
613,565,6.93112321177811
612,567,138.3053376115828
612,495,134.82502806758546
610,609,94.82588595309271
610,455,150.2090545459347
609,589,17.697082639874214
609,399,138.41814115610438
608,606,133.44665732603795
607,606,80.04922809745389
606,457,132.73512338232064
605,458,39.34668214857988
604,554,73.14403617616316
603,554,111.14178763387758
603,551,56.94686454678958
603,522,32.76022974336357
602,560,132.3270382551601
602,559,17.75509811998462
