vertex1,vertex2,edge_weight
549,548,43.363017027180476
549,493,25.14897318005435
549,315,107.69194985105096
548,545,84.3235433506091
547,546,15.234351354149778
547,361,263.4820126088427
547,135,113.37969501968585
546,496,44.92704550154684
546,349,12.363680767260462
545,544,99.45273058974362
544,497,260.97383329318416
544,492,178.99486286224138
544,490,144.2281429499403
544,482,245.6504836348963
543,532,37.232405028316066
543,424,34.749796979613144
542,426,14.143736723861727
542,424,54.875944774081134
541,431,45.67934989006809
541,104,41.273998323037446
540,120,43.65270430903082
540,99,32.755379810220774
539,538,59.56305997726211
539,124,84.94015303532143
538,459,74.61491969991175
538,323,87.01814117468552
537,324,72.62357766501533
537,323,78.00308187177902
537,287,71.93681800017748
536,535,22.994740072624747
535,323,91.62091198315437
534,533,93.18964868939892
534,96,50.4253062121617
533,288,43.175679808381346
532,122,44.495408958867294
532,89,27.134431853032712
531,123,68.46732693971916
531,115,27.323450341289927
531,101,73.11023824945042
530,529,52.22287437602486
530,93,48.693252293063544
529,415,152.55076989256287
529,106,74.96090863507344
528,526,49.01584301508726
528,326,26.157671407921956
528,84,86.4874607977971
527,525,11.902260777136412
527,426,39.23813546596759
527,327,15.726240669547407
526,525,78.21710004582502
526,88,61.077124841356365
525,327,14.158865548184485
525,84,44.937341522209266
524,522,55.494428649795736
524,429,38.9234041389174
524,78,74.84683093715282
524,77,49.90546062566802
523,522,50.6214368520534
523,521,63.71400247775663
523,77,56.781220959339876
523,73,83.86207728014571
522,83,40.672798905426255
521,516,61.30589508802417
521,514,122.50143657265528
521,206,146.18568067781166
520,516,112.40968142380603
520,515,56.591671034747755
520,438,65.16704183591055
519,516,93.36248954972301
519,438,115.53273183886608
519,65,62.519880132449885
519,64,155.06601386059592
518,517,35.585394490306975
518,206,27.89823711626459
517,516,164.07845558383275
517,207,97.5324796468675
517,64,46.19795831895601
516,515,107.570318991821
515,514,67.18328446970312
514,74,68.33054935669453
513,511,36.18280644583513
513,507,141.15684201232173
512,511,110.79521174829758
512,509,4.280954155367479
512,336,73.05494400119296
511,106,135.7435995089227
510,508,53.179718286611056
510,474,50.47736307981408
510,467,19.780212821233345
509,508,21.586945737173828
508,506,90.4743209817359
507,128,84.56818424858231
507,105,31.33451436971996
506,504,182.5885746445517
505,504,49.44706198076366
505,335,88.42847891188279
504,503,94.43107397539504
503,487,247.3414185313499
502,263,33.73236684412344
502,256,169.39352241050992
502,254,80.91693317982444
501,499,55.0236606176236
501,332,84.19739093743756
500,499,91.9659809013914
500,484,92.96249199643498
499,285,132.76844191110996
499,256,349.3805661258121
498,316,102.19604982400432
497,136,358.1540123051835
496,363,31.971172230679098
496,348,29.12218118096543
496,136,222.00634025297015
495,494,68.6042667101134
495,413,77.19030144083037
495,139,349.75107413048084
494,138,129.6200001209015
493,492,29.07339647704232
493,491,39.78104388739173
493,315,126.47203976765908
492,491,22.86009938895382
491,490,179.05023927874188
490,483,239.8077704074576
489,488,44.993916017702325
489,482,205.17081274287267
488,486,197.3882356982955
488,483,18.484993884753337
487,484,255.7103407418414
487,333,93.3093229498213
486,484,114.62770768561057
486,310,9.826795288644023
485,484,9.755175867499002
485,311,313.88968923630665
485,310,114.85868278387106
483,482,243.18385364606394
483,310,203.44755860077134
482,479,402.11610741296425
482,136,262.2985974988831
481,479,57.13909487077948
481,224,41.6553555919291
480,479,9.924442902203412
479,222,16.651547986735224
478,225,414.5429040118657
478,164,15.215529064452332
478,141,13.108433260575845
477,167,18.059843392587297
477,144,236.80694908356685
477,141,10.282971013266573
476,475,14.401529264428882
476,167,26.329637811355425
475,165,145.77673230688575
475,164,7.980255968133269
474,466,36.09201161288129
473,471,152.16608360977847
473,466,23.656756371797368
472,471,122.17140645002198
472,465,119.948034344443
471,470,138.0686796143536
470,418,106.07960285444105
470,52,114.93009652697609
469,468,33.09207537543378
469,350,28.25445013796909
469,59,60.09381290131717
468,57,55.177295189019326
468,56,33.00644022994367
467,465,85.61859075356999
466,465,95.11007086008871
465,421,114.63009020648288
464,462,300.78508582903794
463,462,170.24080961255376
463,166,48.94834936032287
461,433,153.9993143445618
461,337,50.986187658924855
460,459,10.813174660251994
460,321,73.90806354445564
459,124,68.59520499188902
458,457,128.7482165867412
458,357,108.28519642443797
458,292,220.4926204347354
457,294,170.00576392775648
456,371,60.00540692316619
455,452,82.43812633611724
454,452,46.41501023072686
453,452,12.536929002038354
452,451,53.724690071421946
451,27,51.736748682102316
450,449,68.86850064712958
450,447,67.32552284346998
450,446,132.78364842067032
449,444,64.39266408054947
449,194,64.37056446191205
449,34,132.4098011629051
448,445,136.92194038174154
448,192,134.76350293313067
447,441,133.08869959197983
447,378,132.78071611362833
447,191,131.59712044543141
446,441,70.10306052745518
446,34,68.39214254932214
445,444,70.82243024925037
445,443,71.62648903572011
444,443,100.64400736521048
444,194,89.78986831522835
443,31,88.57501837506649
442,190,20.83531548308786
442,14,69.56158861258037
441,440,40.65075163701949
441,248,24.31635039872416
440,249,3.107459159073847
440,248,40.815112574559066
439,308,129.84573353960246
439,273,222.44553890064165
438,294,81.20534292383901
437,303,156.86669012706867
437,293,105.0140801504747
437,65,37.07738511976898
436,435,49.699229153553425
436,380,28.32098305420992
435,434,25.89435003566518
434,175,135.077527542281
434,174,125.44708114010781
433,432,9.37935915382971
433,359,50.66033035734299
432,359,50.60223663543745
431,106,86.28689969452732
431,102,36.288210314129756
431,93,75.32191752172871
430,429,77.90887296848044
430,85,151.96635062366292
430,78,38.70086918547579
429,83,54.97033592775263
428,427,21.27351650142674
428,422,7.6922399730760045
428,416,247.69686997020992
427,417,109.43999037543149
427,90,49.300253732759614
426,423,53.672927195709335
425,423,11.752431083052507
425,422,25.89387991993494
425,84,88.84958376701381
425,83,68.56949642558183
424,422,43.841400832428455
424,90,27.673588789699966
423,422,24.427523990477077
421,56,42.75456741130552
421,55,33.94809335518622
420,419,55.13340737364499
420,209,172.62510977881018
420,60,39.80821265420782
420,59,94.3024856594127
419,55,111.03095857256163
418,352,79.97379673933871
418,350,55.29796217590801
417,415,117.65172956483254
417,94,64.35190621118316
416,415,7.93156690895197
416,85,56.14255997248691
414,413,103.62315464958206
414,411,104.49845476520521
414,142,105.31141901944116
413,410,107.73139706671053
412,409,7.98291102325511
412,234,89.67569748457105
411,410,96.69795555543418
410,407,70.61334187824407
409,407,75.82130463429232
409,147,83.9994493900583
408,407,62.72585235727377
406,239,281.32790760371233
406,237,155.7308065799837
406,139,68.68204300476131
405,404,482.61025823503394
404,132,73.11965398525889
403,401,67.88140644679724
403,173,122.08619235411055
402,394,33.62843493141433
402,391,47.65902054405772
401,400,73.05995970202957
401,396,103.56174856740681
400,395,46.98142642791075
400,388,44.6252052346112
399,398,27.232130849721372
399,395,59.22409752703349
399,393,77.71336428043209
398,396,59.8042995932298
398,392,90.19780030365087
397,396,114.48282478949663
395,228,102.5328730749841
394,393,48.79247751701147
394,292,171.03200100949385
393,391,51.713548811541656
393,228,59.74710126368122
392,391,79.11920766439515
391,168,49.665410756944276
390,389,14.124288699795784
389,376,115.76949213075666
389,40,101.32593744393428
388,386,21.483928172744584
388,384,71.87877867136035
387,386,14.255128220163284
387,385,76.72044119903437
385,384,32.995650752649325
385,373,14.861229408129358
384,227,17.927791777237513
383,38,87.00736207918752
383,36,68.57296537213726
382,38,148.53105392818293
381,379,196.64588415484315
381,178,58.53595942312103
380,379,49.510843751903174
379,359,36.81736106158629
378,193,42.442782091159216
378,189,132.4937403545803
377,375,81.93482282684799
376,375,73.77780859774063
376,31,72.29856795361326
375,29,53.08058667213187
374,372,97.84145605470341
374,38,147.67647572329776
373,371,322.5859963946738
373,37,87.60293682623043
370,368,77.88772499697883
369,368,160.00396469979302
367,200,95.0244676448303
366,200,76.14626264877577
365,364,16.105298524289896
363,362,29.847133191145083
363,348,17.22290103005089
362,271,315.63295676403226
361,271,670.794911087197
360,172,28.440038457612296
359,172,191.15793263163818
358,298,80.1446538661872
358,297,36.07470203946127
357,302,162.5016036751906
357,213,33.083721782104725
356,291,57.57508658111045
356,41,51.902199520092886
355,354,26.409182287839663
355,295,224.33003926863577
354,296,196.92187018040138
354,42,105.43226115405963
353,72,35.54797827377299
353,61,71.42010855833485
353,46,50.325775489211225
352,351,76.45618633190591
352,50,34.79405185001495
351,350,74.03684045292161
351,49,38.95557838754254
350,62,80.09044897733875
350,58,61.87720524319623
349,348,17.457504886140306
349,347,24.951513918234966
348,347,19.336649227717476
346,250,179.73050245483128
345,250,76.00355019508396
344,243,41.330204982724446
343,342,133.12249003744557
343,186,116.54162505394223
342,339,129.26848351681227
342,185,136.18972033477283
341,338,6.8314000946394255
340,338,31.327555256367972
339,338,20.87419375110646
337,169,186.75772257007256
335,334,42.037479353650745
334,331,8.72794931207182
333,329,90.32097228699254
332,329,111.80344275598328
331,329,142.92310181947047
331,289,96.709314801344
330,329,83.22464239091848
330,289,138.88880841293795
328,327,10.177341193267024
327,86,68.35399267273337
326,325,278.40866259403975
325,304,208.80297822530758
324,321,76.95374283336724
324,286,117.66434006484677
323,321,79.30482810411819
322,321,183.4014227835637
322,320,18.504126008796106
320,319,119.94659678264864
320,286,78.51728258215357
319,260,92.08156331510473
317,261,123.55937575049947
317,260,28.691840396591637
316,315,247.61959326213145
315,313,177.48117335395642
314,313,265.32957624674543
314,311,97.74489100264759
314,256,202.70585281064893
313,265,57.270441142842756
312,268,92.39847371879623
312,267,61.529775560685046
311,309,145.9668918153025
310,309,372.1105987629358
309,282,157.3111829923296
308,307,442.3315282013316
308,278,257.2763067057118
307,272,256.9482227852011
306,261,379.6720606387621
306,133,103.81440212612031
305,304,26.220226517903573
304,294,92.32058174652397
303,232,12.511694777774485
303,67,89.19894861981159
303,63,84.46333994467649
302,294,205.87352198028117
302,232,78.29032422971888
301,284,58.50267022263758
301,231,44.66791817550766
301,203,107.83250666777246
301,67,13.197350452711254
300,299,53.8610926449258
300,284,62.45079036486839
299,297,47.84797657504849
299,217,117.06763960682937
298,290,40.254200246958106
298,42,195.64787052815055
297,290,80.82247121200147
296,295,150.61769009543977
296,290,81.69946335628467
296,220,16.990643264660594
295,53,18.38950495883148
294,293,22.47534201851751
293,65,103.28501407206849
292,226,72.62642764393321
291,212,47.46809563161352
290,219,16.076934022913832
289,129,99.20664186071346
288,129,60.060165872057084
287,257,65.59091682216786
286,257,64.66039422695758
285,257,81.45906639712896
284,210,140.17235907669007
284,45,14.202380241669584
283,280,343.3628015019116
283,270,419.98872397340455
282,280,683.6549855322437
282,265,107.98964206716995
281,279,401.455267000384
281,274,289.3782960332606
280,279,392.5581265922627
278,277,36.119444881374996
277,267,653.0622466603637
277,251,617.4565303915242
276,275,117.29966672604064
275,130,59.32929380781608
274,273,34.27161744595346
274,262,297.7404136490549
273,272,256.8162369348732
272,251,240.78317938611616
271,270,304.63456380736125
270,269,115.05167293516196
269,268,304.0784285872325
268,266,104.0920437470701
267,266,129.90282206381423
266,264,129.22546582093833
265,264,121.13136128471112
263,262,243.15320228758856
263,132,68.46778166771207
261,259,42.767916115400325
260,259,70.21704017792518
260,258,48.22497656201392
259,258,63.525344602324076
258,255,74.1796531017309
257,255,284.9020578943022
256,255,190.03562608078755
255,253,222.6415261901854
254,253,42.93798268317283
254,252,49.76831581093771
254,132,34.84899703808124
253,252,49.32386739613826
250,233,183.54627606886777
250,6,70.81115072753195
249,196,75.25404018724934
248,247,85.40450690984821
247,33,51.22162938745277
247,20,60.27408623780651
246,190,66.75487392987513
246,13,118.38772992351373
245,244,27.648740326860295
245,19,44.44666956174246
244,23,42.9212037136059
244,22,66.98458115932202
243,242,67.60177028808766
242,233,88.24938519274433
241,237,177.92177533271288
241,236,76.57978924820674
240,236,72.06130618090762
239,236,151.11726936156344
238,237,46.043424245098656
236,235,100.66139674077004
235,234,177.11530752342617
235,158,36.893107693162015
234,154,106.4737893913705
233,24,99.67712953724202
232,231,45.97403282807139
232,202,121.5987021657827
231,201,114.74127093391783
230,229,37.21536451686226
229,169,57.69128391163873
228,226,123.31986754544737
227,226,65.50400178130674
225,224,480.0891854712526
224,222,61.26187391219368
223,222,26.976739010534747
223,140,96.4567196685743
221,53,93.04976157234815
221,51,104.95080297541087
221,50,51.54490221949543
220,219,80.22099040719606
220,53,154.57143066453008
220,51,38.71574116165596
219,218,20.96659643036993
219,44,167.60908729091526
218,51,77.3630251702239
218,48,52.38330334968668
217,210,83.93554134406037
217,41,135.35572692898782
216,215,81.98950912979373
216,214,58.644553404131514
216,204,56.28801432721688
215,213,146.6684916605644
215,211,86.04587315989562
214,213,56.7973940345621
214,202,41.77496038854481
212,211,55.92608649663413
212,210,133.19989454272473
212,41,56.15337657564588
211,204,118.69537510985838
210,204,52.533723500713315
209,207,47.42944634290126
209,82,32.83799999376848
209,69,55.94025296844119
208,207,38.89293475230681
208,66,38.24076903407267
208,64,92.01372577758855
207,80,42.60458423629471
206,80,106.23419188609262
206,76,60.05359723011622
205,79,47.684905997311915
205,78,96.05489946170425
204,203,43.18795503324953
203,201,52.511854661135494
202,201,53.64456867467686
200,199,80.35360400613233
198,192,105.68871069844681
197,195,40.573201650823805
197,191,31.358599696371382
196,195,31.78228689236561
195,13,94.85487409266172
194,193,116.17837923154835
194,192,71.84543072631637
193,192,92.23425966385922
191,189,128.8381941962248
190,189,111.61290914591449
188,186,165.09190604526427
187,186,15.132210513388232
185,184,53.762298374667914
184,182,78.08103960802082
183,182,99.29261837419999
183,181,133.1178996035863
183,180,195.24391748193636
182,181,94.56233791042995
182,179,133.08255520287526
180,179,236.12496172227236
179,176,134.34472958030005
178,176,68.77118403752945
177,176,125.92000517158759
175,171,125.4234319117386
174,172,78.40523710304252
174,171,114.21695674555903
173,170,97.81538136123824
172,170,18.65487930061487
171,170,172.38534273208774
169,168,56.085719744628584
167,143,73.92670318635128
166,163,34.46028056674907
165,163,40.4642083929138
164,162,173.08181800970252
163,162,198.1769992131317
161,159,137.5649319946703
160,159,336.0274701410348
158,157,48.54215514045453
157,154,143.27561730523456
156,154,101.78880025875442
156,153,50.8716806527609
155,154,34.17952360697303
153,148,114.86112170727715
152,150,58.751730919056975
152,146,104.49256757361722
151,149,51.232231091890796
150,149,103.35338327101348
150,148,87.89150482260779
149,148,54.0297016521672
148,146,55.444722925632576
147,145,54.68378227248704
146,145,75.87533400204164
145,143,50.52387310129408
144,142,89.3895040715747
144,140,9.181571766258196
143,142,246.9429836729489
141,140,238.65030493111706
139,137,172.74709033723727
