15,113
15,1,0,4,113
15,5,0,4,113
15,1,3,4,113
15,28,98,3,4,113
15,5,1,0,4,113
15,1,3,0,4,113
15,16,47,3,4,113
15,28,11,3,4,113
15,16,47,147,4,113
15,28,498,3,4,113
15,28,11,257,4,113
15,1,0,3,4,113
15,5,0,3,4,113
15,5,11,3,4,113
15,28,59,3,4,113
15,5,81,42,4,113
15,5,11,257,4,113
15,5,13,3,4,113
15,5,1,3,4,113
15,1,287,3,4,113
15,1,392,3,4,113
15,1,8,3,4,113
15,1,9,3,4,113
15,1,5,0,4,113
15,1,7,0,4,113
15,1,100,301,4,113
15,28,11,45,19,25,3,4,113
15,28,136,291,5,11,3,4,113
15,28,136,291,5,1,3,4,113
15,28,11,45,360,37,159,4,113
15,5,270,9,3,6,0,4,113
15,28,144,23,13,3,0,4,113
15,28,136,291,5,81,42,4,113
15,28,136,291,5,11,257,4,113
15,28,11,45,251,24,0,4,113
15,5,270,9,3,11,257,4,113
15,5,270,9,3,6,42,4,113
15,28,136,291,5,13,3,4,113
15,1,116,198,448,452,3,4,113
15,28,11,45,168,13,3,4,113
15,5,270,9,3,47,147,4,113
15,5,127,1,3,11,257,4,113
15,5,48,7,1,0,3,4,113
15,1,116,435,213,8,3,4,113
15,28,11,45,319,17,0,4,113
15,1,5,51,160,0,3,4,113
15,5,127,1,3,47,147,4,113
15,5,127,1,3,6,42,4,113
15,1,5,51,48,7,0,4,113
15,28,11,45,396,25,3,4,113
15,16,10,8,1,392,3,4,113
15,28,11,330,260,100,301,4,113
15,5,1,22,7,0,3,4,113
15,1,5,51,364,17,0,4,113
15,28,11,45,379,2,0,4,113
15,16,10,8,1,9,3,4,113
15,390,424,466,371,5,0,4,113
15,1,116,71,47,3,0,4,113
15,1,5,51,177,13,3,4,113
15,28,11,330,260,0,3,4,113
15,16,10,8,1,5,0,4,113
15,390,424,466,371,14,3,4,113
15,16,30,20,201,82,42,4,113
15,16,30,20,21,438,0,4,113
15,5,161,227,1,7,0,4,113
15,16,10,8,1,7,0,4,113
15,5,1,152,34,17,0,4,113
15,16,30,20,497,37,159,4,113
15,16,30,20,21,1,3,4,113
15,5,161,227,1,8,3,4,113
15,16,10,8,1,100,301,4,113
15,5,1,152,34,0,3,4,113
15,16,30,20,78,1,0,4,113
15,16,30,20,19,25,3,4,113
15,5,161,227,1,9,3,4,113
15,1,44,23,0,50,184,295,113
15,5,66,65,184,50,0,4,113
15,16,30,20,74,94,0,4,113
15,16,30,20,78,1,3,4,113
15,16,30,20,19,24,0,4,113
15,5,161,227,1,287,3,4,113
15,1,44,23,0,6,3,4,113
15,5,161,227,1,3,0,4,113
15,28,39,12,154,47,3,4,113
15,16,30,20,19,11,3,4,113
15,5,161,227,1,392,3,4,113
15,1,44,23,0,6,42,4,113
15,5,1,44,23,13,3,4,113
15,28,39,12,241,11,3,4,113
15,28,39,12,154,47,147,4,113
15,16,30,20,19,11,257,4,113
15,5,161,227,1,100,301,4,113
15,5,1,44,23,175,0,4,113
15,28,39,12,492,260,0,4,113
15,28,39,12,241,11,257,4,113
15,28,39,12,139,11,257,4,113
15,390,424,459,7,1,0,4,113
15,5,1,44,23,0,3,4,113
15,28,39,12,315,260,0,4,113
15,1,8,100,124,143,0,4,113
15,28,11,475,1,287,3,4,113
15,390,424,459,7,37,159,4,113
15,390,424,459,7,1,3,4,113
15,1,69,19,45,11,3,4,113
15,28,39,12,73,24,0,4,113
15,28,11,5,1,0,3,4,113
15,28,11,475,1,392,3,4,113
15,5,1,44,50,0,3,4,113
15,1,287,323,27,17,0,4,113
15,1,69,19,20,7,0,4,113
15,1,69,19,45,151,42,4,113
15,1,69,19,45,11,257,4,113
15,28,39,12,58,24,0,4,113
15,28,11,475,1,8,3,4,113
15,1,287,444,406,17,0,4,113
15,1,287,323,27,23,0,4,113
15,1,69,19,76,17,0,4,113
15,1,5,60,290,3,0,4,113
15,28,39,12,107,7,0,4,113
15,28,11,475,1,9,3,4,113
15,1,287,444,406,250,3,4,113
15,390,424,459,7,0,3,4,113
15,1,69,19,313,17,0,4,113
15,28,248,346,3,1,0,4,113
15,28,39,12,245,24,0,4,113
15,28,11,475,1,5,0,4,113
15,28,46,63,17,34,0,4,113
15,28,46,63,17,6,3,4,113
15,28,11,40,23,13,3,4,113
15,28,248,346,3,6,0,4,113
15,61,48,7,235,50,184,295,113
15,28,11,475,1,7,0,4,113
15,28,11,40,23,0,3,4,113
15,28,46,63,17,6,42,4,113
15,28,11,40,23,175,0,4,113
15,28,248,346,3,47,147,4,113
15,28,248,346,3,6,42,4,113
15,61,48,7,33,23,0,4,113
15,61,48,7,235,50,0,4,113
15,28,11,475,1,100,301,4,113
15,5,157,1,3,6,0,4,113
15,28,248,346,3,11,257,4,113
15,5,66,210,38,34,0,4,113
15,61,48,7,265,23,0,4,113
15,1,287,324,11,3,0,4,113
15,1,161,5,0,50,184,295,113
15,5,157,1,3,11,257,4,113
15,5,157,1,3,6,42,4,113
15,5,66,210,38,9,3,4,113
15,1,161,5,0,6,42,4,113
15,5,1,57,31,75,3,4,113
15,61,48,7,62,2,0,4,113
15,1,475,11,28,98,3,4,113
15,28,46,33,473,5,0,4,113
15,5,157,1,3,47,147,4,113
15,5,1,44,274,143,0,4,113
15,5,66,210,38,281,3,4,113
15,28,46,33,60,5,0,4,113
15,5,1,57,31,13,3,4,113
15,61,48,7,272,24,0,4,113
15,1,475,11,19,308,301,4,113
15,1,475,11,28,498,3,4,113
15,28,46,33,35,1,0,4,113
15,1,3,0,5,81,42,4,113
15,5,1,44,298,24,0,4,113
15,1,100,8,3,6,0,4,113
15,28,46,33,60,290,3,4,113
15,5,1,44,56,0,3,4,113
15,16,104,490,431,1,0,4,113
15,16,104,131,33,7,0,4,113
15,1,475,11,5,81,42,4,113
15,1,475,11,330,260,0,4,113
15,1,475,11,19,5,0,4,113
15,16,104,131,441,1,0,4,113
15,1,475,11,28,59,3,4,113
15,28,46,33,176,9,3,4,113
15,1,475,11,5,0,3,4,113
15,16,30,229,6,37,159,4,113
15,28,46,33,35,1,3,4,113
15,1,3,0,7,37,159,4,113
15,1,3,0,5,11,257,4,113
15,28,144,23,44,50,184,295,113
15,28,11,475,1,3,0,4,113
15,5,66,65,57,1,3,4,113
15,28,46,33,23,175,0,4,113
15,1,100,8,3,11,257,4,113
15,1,100,8,3,6,42,4,113
15,1,5,60,33,7,0,4,113
15,1,7,107,12,5,0,4,113
15,16,104,490,431,1,3,4,113
15,1,7,20,74,94,0,4,113
15,16,104,131,186,17,0,4,113
15,28,11,324,287,1,0,4,113
15,1,7,20,19,5,0,4,113
15,16,104,131,33,23,0,4,113
15,1,7,20,19,11,257,4,113
15,1,475,11,5,13,3,4,113
15,1,8,3,11,5,0,4,113
15,28,11,324,287,3,0,4,113
15,1,475,11,40,23,0,4,113
15,1,475,11,19,25,3,4,113
15,5,1,157,253,372,3,4,113
15,5,1,157,416,3,0,4,113
15,28,231,86,226,1,3,4,113
15,1,3,0,6,37,159,4,113
15,390,424,23,13,5,0,4,113
15,1,44,274,143,0,3,4,113
15,1,7,114,173,6,42,4,113
15,28,231,86,5,11,3,4,113
15,1,3,0,17,6,42,4,113
15,1,8,3,6,37,159,4,113
15,1,5,371,14,2,0,4,113
15,28,231,86,5,1,3,4,113
15,1,5,371,14,3,0,4,113
15,28,144,23,64,17,0,4,113
15,28,144,23,44,1,0,4,113
15,28,144,23,44,50,0,4,113
15,28,11,3,0,50,184,295,113
15,28,11,139,289,82,42,4,113
15,5,66,65,60,290,3,4,113
15,28,11,32,382,1,0,4,113
15,28,136,264,161,5,0,4,113
15,5,66,65,57,1,0,4,113
15,28,136,264,161,1,3,4,113
15,390,424,23,13,3,0,4,113
15,28,11,32,9,1,0,4,113
15,1,100,8,3,47,147,4,113
15,28,11,32,9,3,0,4,113
15,16,31,75,3,6,0,4,113
15,1,5,60,33,23,0,4,113
15,1,5,18,6,0,3,4,113
15,28,11,19,69,1,0,4,113
15,28,11,19,25,3,0,4,113
15,5,1,191,8,100,301,4,113
15,28,136,51,5,11,3,4,113
15,28,136,51,5,1,3,4,113
15,390,19,24,0,50,184,295,113
15,1,7,427,126,5,0,4,113
15,1,7,107,12,2,0,4,113
15,1,7,20,21,438,0,4,113
15,5,126,101,28,59,3,4,113
15,28,11,324,287,1,3,4,113
15,1,7,20,19,25,3,4,113
15,28,46,80,271,260,0,4,113
15,28,46,80,97,1,3,4,113
15,1,475,11,324,287,3,4,113
15,1,475,11,19,24,0,4,113
15,28,215,351,150,23,0,4,113
15,5,1,157,253,13,3,4,113
15,28,215,172,51,160,0,4,113
15,5,13,31,74,94,0,4,113
15,5,13,31,16,47,147,4,113
15,28,231,86,5,81,42,4,113
15,28,231,86,5,11,257,4,113
15,1,3,0,260,100,301,4,113
15,390,424,23,0,1,3,4,113
15,28,136,51,364,17,0,4,113
15,1,8,3,6,17,0,4,113
15,28,144,23,40,11,257,4,113
15,28,144,23,44,56,0,4,113
15,28,144,23,44,1,3,4,113
15,28,136,51,48,7,0,4,113
15,28,11,3,0,6,42,4,113
15,28,11,118,21,1,0,4,113
15,28,11,139,12,5,0,4,113
15,28,11,32,178,23,0,4,113
15,28,11,32,382,1,3,4,113
15,1,127,5,270,9,3,4,113
15,1,127,5,13,23,0,4,113
15,1,44,23,27,17,0,4,113
15,28,11,32,9,316,0,4,113
15,1,191,8,100,260,0,4,113
15,28,11,32,9,1,3,4,113
15,1,127,5,13,3,0,4,113
15,28,46,52,21,1,3,4,113
15,16,31,75,3,11,257,4,113
15,16,31,75,3,6,42,4,113
15,5,1,191,8,3,0,4,113
15,1,5,157,253,372,3,4,113
15,1,5,157,416,3,0,4,113
15,28,46,263,394,6,3,4,113
15,28,11,19,20,7,0,4,113
15,16,31,72,20,7,0,4,113
15,16,31,80,97,1,0,4,113
15,28,11,19,69,1,3,4,113
15,5,1,191,8,148,0,4,113
15,28,136,51,5,81,42,4,113
15,5,1,317,8,3,0,4,113
15,1,93,8,148,0,3,4,113
15,16,31,80,99,0,3,4,113
15,1,5,19,24,0,3,4,113
15,28,136,51,5,11,257,4,113
15,390,19,24,0,6,3,4,113
15,1,7,459,424,23,0,4,113
15,1,5,18,6,17,0,4,113
15,5,1,21,84,276,159,4,113
15,1,7,20,201,82,42,4,113
15,1,191,8,3,6,0,4,113
15,1,8,148,0,50,184,295,113
15,1,7,20,19,308,301,4,113
15,1,5,83,8,100,301,4,113
15,28,387,186,17,34,0,4,113
15,28,46,80,31,75,3,4,113
15,1,5,83,8,3,0,4,113
15,28,387,186,17,6,3,4,113
15,1,475,11,45,151,42,4,113
15,1,5,18,6,3,0,4,113
15,28,453,18,5,1,0,4,113
15,5,13,177,51,160,0,4,113
15,5,13,119,112,37,159,4,113
15,28,453,18,5,0,3,4,113
15,5,13,168,45,151,42,4,113
15,5,13,168,45,11,257,4,113
15,5,13,31,80,99,0,4,113
15,28,498,3,1,5,0,4,113
15,1,5,81,42,6,0,4,113
15,28,101,126,427,7,0,4,113
15,28,231,86,5,13,3,4,113
15,1,5,13,253,372,3,4,113
15,390,424,23,0,50,184,295,113
15,1,5,13,23,175,0,4,113
15,5,161,1,152,34,0,4,113
15,5,161,1,44,23,0,4,113
15,28,136,51,177,13,3,4,113
15,1,5,13,23,0,3,4,113
15,5,161,1,44,50,0,4,113
15,28,440,11,3,1,0,4,113
15,5,1,35,33,7,0,4,113
15,1,152,34,38,9,3,4,113
15,1,152,34,17,6,0,4,113
15,5,157,1,8,148,0,4,113
15,28,144,23,33,7,0,4,113
15,28,144,23,40,11,3,4,113
15,1,5,270,9,316,0,4,113
15,28,244,85,45,11,257,4,113
15,28,181,137,22,1,0,4,113
15,1,5,270,9,3,0,4,113
15,28,181,137,71,47,147,4,113
15,28,11,241,469,1,0,4,113
15,28,181,137,71,50,0,4,113
15,28,11,118,21,438,0,4,113
15,28,11,118,21,1,3,4,113
15,28,101,126,5,1,0,4,113
15,1,152,34,17,0,3,4,113
15,1,5,19,45,151,42,4,113
15,28,11,139,12,2,0,4,113
15,28,11,32,197,412,0,4,113
15,28,101,126,5,0,3,4,113
15,1,5,19,25,3,0,4,113
15,1,127,5,12,2,0,4,113
15,5,12,2,0,50,184,295,113
15,5,13,67,28,98,3,4,113
15,1,8,83,5,0,3,4,113
15,1,8,83,5,11,3,4,113
15,5,13,67,28,11,257,4,113
15,1,44,23,383,380,0,4,113
15,1,3,11,259,37,159,4,113
15,5,1,8,10,2,0,4,113
15,5,1,3,13,23,0,4,113
15,28,46,110,35,1,0,4,113
15,1,44,56,0,6,3,4,113
15,1,3,11,5,81,42,4,113
15,1,5,48,493,9,3,4,113
15,28,46,52,21,438,0,4,113
15,28,46,52,21,1,0,4,113
15,1,5,48,7,37,159,4,113
15,16,31,75,3,47,147,4,113
15,5,1,100,8,148,0,4,113
15,1,5,11,19,308,301,4,113
15,1,5,157,253,13,3,4,113
15,1,5,48,7,0,3,4,113
15,28,46,263,394,6,42,4,113
15,28,498,3,6,37,159,4,113
15,1,5,309,272,7,0,4,113
15,1,5,12,154,47,3,4,113
15,28,356,10,16,47,147,4,113
15,28,356,10,8,1,0,4,113
15,28,11,19,45,151,42,4,113
15,16,31,128,243,8,3,4,113
15,16,31,80,271,260,0,4,113
15,16,31,80,97,1,3,4,113
15,16,31,13,3,6,0,4,113
15,5,1,191,8,133,3,4,113
15,28,136,51,5,13,3,4,113
15,390,19,24,0,6,42,4,113
15,16,47,303,75,3,0,4,113
15,1,5,12,2,14,3,4,113
15,1,7,256,222,6,0,4,113
15,1,5,18,6,37,159,4,113
15,1,5,12,2,0,3,4,113
15,5,1,21,118,11,257,4,113
15,1,7,20,497,37,159,4,113
15,5,11,259,37,7,0,4,113
15,1,191,8,3,11,257,4,113
15,5,48,102,37,6,0,4,113
15,5,11,259,37,6,3,4,113
15,1,191,8,3,6,42,4,113
15,1,8,148,0,6,3,4,113
15,1,7,20,19,24,0,4,113
15,1,5,83,8,148,0,4,113
15,28,498,3,8,100,301,4,113
15,1,191,8,10,2,0,4,113
15,28,498,3,11,5,0,4,113
15,28,46,80,31,13,3,4,113
15,5,13,23,0,50,184,295,113
15,5,11,3,0,50,184,295,113
15,390,19,5,1,0,3,4,113
15,1,100,8,352,239,0,4,113
15,28,387,186,17,6,42,4,113
15,1,475,11,32,9,3,4,113
15,1,5,13,3,6,0,4,113
15,5,0,50,71,47,3,4,113
15,28,453,18,5,11,3,4,113
15,28,453,18,5,1,3,4,113
15,1,0,2,10,8,3,4,113
15,5,13,224,114,7,0,4,113
15,1,317,8,100,260,0,4,113
15,61,48,7,1,287,3,4,113
15,5,13,119,277,37,159,4,113
15,5,48,302,71,47,147,4,113
15,28,498,3,1,7,0,4,113
15,5,188,368,299,37,159,4,113
15,5,1,317,8,100,301,4,113
15,5,48,96,14,2,0,4,113
15,1,5,81,42,6,3,4,113
15,5,48,96,14,3,0,4,113
15,1,5,0,3,47,147,4,113
15,5,1,0,7,37,159,4,113
15,1,5,13,31,75,3,4,113
15,390,424,23,0,6,3,4,113
15,1,487,37,200,7,0,4,113
15,28,440,11,5,0,3,4,113
15,28,453,18,6,37,159,4,113
15,5,161,1,157,416,3,4,113
15,5,161,1,44,56,0,4,113
15,1,487,37,7,0,3,4,113
15,5,83,220,1,0,3,4,113
15,28,440,11,3,6,0,4,113
15,5,48,51,160,0,3,4,113
15,1,487,37,6,3,0,4,113
15,28,101,17,0,1,3,4,113
15,1,0,7,200,37,159,4,113
15,5,1,78,312,47,3,4,113
15,5,1,35,77,9,3,4,113
15,5,1,35,33,23,0,4,113
15,1,152,34,38,281,3,4,113
15,1,0,7,37,6,3,4,113
15,1,21,122,48,5,0,4,113
15,1,152,34,17,6,3,4,113
15,28,144,23,265,7,0,4,113
15,5,157,253,13,23,0,4,113
15,5,81,42,6,17,0,4,113
15,5,81,42,6,3,0,4,113
15,5,157,253,13,3,0,4,113
15,1,0,5,270,9,3,4,113
15,61,48,102,37,7,0,4,113
15,28,407,283,222,6,42,4,113
15,28,244,331,35,1,0,4,113
15,61,48,102,37,6,3,4,113
15,28,244,85,45,151,42,4,113
15,28,244,85,45,11,3,4,113
15,28,181,137,22,7,0,4,113
15,28,181,137,22,1,3,4,113
15,28,101,17,6,0,3,4,113
15,5,83,220,1,7,0,4,113
15,1,188,5,0,50,184,295,113
15,1,188,5,0,6,42,4,113
15,28,181,137,71,47,3,4,113
15,28,11,255,69,1,0,4,113
15,28,11,241,12,5,0,4,113
15,28,11,241,469,1,3,4,113
15,5,83,220,1,3,0,4,113
15,1,21,26,125,47,3,4,113
15,28,101,126,5,11,3,4,113
15,1,317,8,3,6,0,4,113
15,28,41,207,200,37,159,4,113
15,5,48,7,235,50,184,295,113
15,28,101,126,5,1,3,4,113
15,1,21,26,55,47,3,4,113
15,1,0,260,330,11,3,4,113
15,1,9,3,6,17,0,4,113
15,1,5,19,313,17,0,4,113
15,1,5,19,45,11,257,4,113
15,5,48,7,37,6,0,4,113
15,1,0,260,100,8,3,4,113
15,1,9,3,13,5,0,4,113
15,28,11,32,285,24,0,4,113
15,1,9,3,8,148,0,4,113
15,28,440,11,5,1,0,4,113
15,1,152,34,0,50,184,295,113
15,5,127,1,21,438,0,4,113
15,1,9,32,178,23,0,4,113
15,5,60,290,3,6,0,4,113
15,1,127,5,19,11,257,4,113
15,5,12,2,0,6,42,4,113
15,5,13,67,28,59,3,4,113
15,1,9,77,228,8,3,4,113
15,1,21,26,8,133,3,4,113
15,1,8,83,5,81,42,4,113
15,1,9,32,11,3,0,4,113
15,1,8,83,5,11,257,4,113
15,1,44,23,33,7,0,4,113
15,28,67,13,5,1,0,4,113
15,5,127,1,100,8,3,4,113
15,1,9,38,43,37,159,4,113
15,1,3,11,19,308,301,4,113
15,1,9,38,34,17,0,4,113
15,390,19,69,232,23,0,4,113
15,28,67,13,5,0,3,4,113
15,1,9,38,34,0,3,4,113
15,5,11,3,1,100,301,4,113
15,28,46,381,48,5,0,4,113
15,5,48,51,364,17,0,4,113
15,28,440,11,475,1,0,4,113
15,5,48,7,1,3,0,4,113
15,28,46,110,248,346,3,4,113
15,28,46,110,35,1,3,4,113
15,16,183,28,67,82,42,4,113
15,1,44,56,0,50,184,295,113
15,1,44,56,0,6,42,4,113
15,5,48,7,1,8,3,4,113
15,1,5,48,96,14,3,4,113
15,1,0,17,406,250,3,4,113
15,5,0,24,19,11,257,4,113
15,1,5,19,11,3,0,4,113
15,1,7,37,6,3,0,4,113
15,5,51,48,102,37,159,4,113
15,5,1,8,100,260,0,4,113
15,1,5,11,28,98,3,4,113
15,1,5,11,19,24,0,4,113
15,1,9,32,11,5,0,4,113
15,1,3,8,83,5,0,4,113
15,1,287,3,11,5,0,4,113
15,28,67,13,3,1,0,4,113
15,5,83,8,100,1,0,4,113
15,5,51,48,7,37,159,4,113
15,5,51,48,7,1,3,4,113
15,28,498,3,6,17,0,4,113
15,1,5,362,299,37,159,4,113
15,1,5,309,272,24,0,4,113
15,1,5,12,58,24,0,4,113
15,1,5,12,154,47,147,4,113
15,28,356,10,8,148,0,4,113
15,28,356,10,8,1,3,4,113
15,1,21,20,201,82,42,4,113
15,1,21,20,19,5,0,4,113
15,28,11,19,76,17,0,4,113
15,5,51,364,17,34,0,4,113
15,16,31,13,3,47,147,4,113
15,16,31,13,3,6,42,4,113
15,16,31,13,3,11,257,4,113
15,5,51,364,17,6,3,4,113
15,5,11,3,9,1,0,4,113
15,5,51,364,17,6,42,4,113
15,5,11,3,287,1,0,4,113
15,5,11,3,9,316,0,4,113
15,5,11,3,392,1,0,4,113
15,5,11,3,8,100,301,4,113
15,5,11,3,14,2,0,4,113
15,5,11,3,8,148,0,4,113
15,5,11,3,13,23,0,4,113
15,5,19,24,0,50,184,295,113
15,1,7,256,222,6,3,4,113
15,5,1,21,26,8,3,4,113
15,1,7,256,222,6,42,4,113
15,5,19,24,0,6,42,4,113
15,5,1,21,118,11,3,4,113
15,1,191,8,3,47,147,4,113
15,390,19,5,0,1,3,4,113
15,390,19,11,475,1,0,4,113
15,390,19,5,0,6,3,4,113
15,390,19,11,28,498,3,4,113
15,390,19,11,475,1,3,4,113
15,390,19,5,0,50,184,295,113
15,390,19,5,0,6,42,4,113
15,390,19,11,259,37,159,4,113
15,390,19,11,28,98,3,4,113
15,390,19,11,45,151,42,4,113
15,390,19,11,28,59,3,4,113
15,390,19,11,324,287,3,4,113
15,5,1,475,11,3,0,4,113
15,390,19,11,330,260,0,4,113
15,1,3,47,71,50,0,4,113
15,390,19,11,32,9,3,4,113
15,5,48,102,37,7,0,4,113
15,390,19,11,40,23,0,4,113
15,5,48,102,37,6,3,4,113
15,5,11,259,37,6,42,4,113
15,5,48,102,37,6,42,4,113
15,1,287,3,6,37,159,4,113
15,5,11,3,6,37,159,4,113
15,1,287,3,6,17,0,4,113
15,1,8,148,0,6,42,4,113
15,28,98,3,1,100,301,4,113
15,1,5,83,8,133,3,4,113
15,390,19,11,5,1,0,4,113
15,5,51,294,19,308,301,4,113
15,390,19,11,5,81,42,4,113
15,390,19,11,5,1,3,4,113
15,5,51,366,44,50,184,295,113
15,5,51,294,19,24,0,4,113
15,390,19,11,5,13,3,4,113
15,5,51,428,22,1,0,4,113
15,5,51,366,44,1,0,4,113
15,5,51,366,44,50,0,4,113
15,5,51,294,19,25,3,4,113
15,5,51,130,478,7,0,4,113
15,5,51,428,22,7,0,4,113
15,5,51,428,22,1,3,4,113
15,5,51,366,44,23,0,4,113
15,5,51,366,44,1,3,4,113
15,5,51,294,19,11,3,4,113
15,5,51,269,20,7,0,4,113
15,5,51,428,22,327,3,4,113
15,5,51,366,44,56,0,4,113
15,5,51,294,19,11,257,4,113
15,5,51,262,27,17,0,4,113
15,28,498,3,13,5,0,4,113
15,5,51,262,27,23,0,4,113
15,28,498,3,9,1,0,4,113
15,28,498,3,13,23,0,4,113
15,28,498,3,287,1,0,4,113
15,28,498,3,9,316,0,4,113
15,28,498,3,392,1,0,4,113
15,28,498,3,8,1,0,4,113
15,28,498,3,14,2,0,4,113
15,28,498,3,8,148,0,4,113
15,1,191,8,352,239,0,4,113
15,5,83,8,3,1,0,4,113
15,5,51,136,28,498,3,4,113
15,5,83,8,3,6,0,4,113
15,5,51,136,28,98,3,4,113
15,5,83,8,3,11,257,4,113
15,5,83,8,3,6,42,4,113
15,5,51,136,28,59,3,4,113
15,5,83,8,3,47,147,4,113
15,5,51,136,28,11,3,4,113
15,1,57,31,80,99,0,4,113
15,5,13,23,0,6,42,4,113
15,16,47,3,13,5,0,4,113
15,5,13,23,0,1,3,4,113
15,5,13,23,0,6,3,4,113
15,16,47,3,8,100,301,4,113
15,16,47,3,13,23,0,4,113
15,16,47,3,9,1,0,4,113
15,16,47,3,8,1,0,4,113
15,16,47,3,287,1,0,4,113
15,16,47,3,9,316,0,4,113
15,16,47,3,8,148,0,4,113
15,16,47,3,392,1,0,4,113
15,28,11,475,1,0,3,4,113
15,16,47,3,14,2,0,4,113
15,1,287,3,8,100,301,4,113
15,5,11,3,0,6,42,4,113
15,1,287,3,13,5,0,4,113
15,1,287,3,8,148,0,4,113
15,1,287,3,9,316,0,4,113
15,1,287,3,13,23,0,4,113
15,1,287,3,14,2,0,4,113
15,390,19,11,5,0,3,4,113
15,16,10,8,93,1,3,4,113
15,1,475,11,259,37,159,4,113
15,16,10,8,191,1,3,4,113
15,16,10,8,93,1,0,4,113
15,16,10,8,83,5,0,4,113
15,16,10,8,191,1,0,4,113
15,16,10,8,352,239,0,4,113
15,16,10,8,317,1,0,4,113
15,1,5,13,3,47,147,4,113
15,1,5,13,3,6,42,4,113
15,1,5,13,3,11,257,4,113
15,1,3,13,5,11,257,4,113
15,28,11,19,24,0,3,4,113
15,1,3,13,5,81,42,4,113
15,5,0,50,71,47,147,4,113
15,5,83,8,1,0,3,4,113
15,28,453,18,5,81,42,4,113
15,28,453,18,5,11,257,4,113
15,28,453,18,5,13,3,4,113
15,5,18,6,205,380,0,4,113
15,5,18,6,37,7,0,4,113
15,5,18,6,211,239,0,4,113
15,16,397,391,8,148,0,4,113
15,5,18,6,211,250,3,4,113
15,16,397,391,8,133,3,4,113
15,16,397,391,8,1,3,4,113
15,5,13,278,103,17,0,4,113
15,1,0,17,6,37,159,4,113
15,5,13,320,26,8,3,4,113
15,1,0,143,124,100,301,4,113
15,1,0,23,44,50,184,295,113
15,1,0,34,17,6,3,4,113
15,1,0,23,40,11,3,4,113
15,1,0,239,211,6,3,4,113
15,1,0,34,38,9,3,4,113
15,1,0,34,17,6,42,4,113
15,1,0,23,40,11,257,4,113
15,1,0,56,44,50,184,295,113
15,1,0,239,352,8,3,4,113
15,1,0,239,211,250,3,4,113
15,1,0,239,211,6,42,4,113
15,1,0,34,38,281,3,4,113
15,1,0,24,19,11,3,4,113
15,1,44,50,235,7,0,4,113
15,1,0,380,205,6,3,4,113
15,1,0,24,19,308,301,4,113
15,1,0,24,19,11,257,4,113
15,1,0,175,23,13,3,4,113
15,1,0,380,205,6,42,4,113
15,1,0,24,19,25,3,4,113
15,1,44,50,71,47,147,4,113
15,61,48,7,1,392,3,4,113
15,16,47,71,233,2,0,4,113
15,61,48,7,1,100,301,4,113
15,5,48,247,32,11,257,4,113
15,16,47,71,116,463,42,4,113
15,5,48,122,21,1,0,4,113
15,5,48,247,32,9,3,4,113
15,5,48,247,32,11,3,4,113
15,5,48,174,157,1,0,4,113
15,5,48,122,21,438,0,4,113
15,5,48,122,21,1,3,4,113
15,5,48,174,157,416,3,4,113
15,5,48,174,157,1,3,4,113
15,5,48,302,71,50,184,295,113
15,5,48,302,71,47,3,4,113
15,5,48,302,71,50,0,4,113
15,16,47,71,116,1,3,4,113
15,28,498,3,1,100,301,4,113
15,5,48,337,23,0,3,4,113
15,349,52,21,84,276,159,4,113
15,5,1,317,8,148,0,4,113
15,349,52,21,26,8,3,4,113
15,5,1,317,8,133,3,4,113
15,349,52,21,20,7,0,4,113
15,349,52,21,438,0,3,4,113
15,349,52,21,118,11,257,4,113
15,5,13,23,40,11,3,4,113
15,349,52,21,118,11,3,4,113
15,5,13,23,64,17,0,4,113
15,5,13,23,40,11,257,4,113
15,5,13,23,27,17,0,4,113
15,349,52,21,1,287,3,4,113
15,5,13,23,383,380,0,4,113
15,349,52,21,1,392,3,4,113
15,5,13,23,33,7,0,4,113
15,349,52,21,1,8,3,4,113
15,5,13,23,265,7,0,4,113
15,349,52,21,1,9,3,4,113
15,5,13,23,44,1,0,4,113
15,349,52,21,1,5,0,4,113
15,5,13,23,44,56,0,4,113
15,5,13,23,44,1,3,4,113
15,349,52,21,1,7,0,4,113
15,5,13,23,44,50,0,4,113
15,349,52,21,1,100,301,4,113
15,1,5,0,3,6,42,4,113
15,5,48,337,414,100,301,4,113
15,1,5,0,3,11,257,4,113
15,390,19,11,3,1,0,4,113
15,5,161,1,3,6,0,4,113
15,390,19,11,3,6,0,4,113
15,5,161,1,3,11,257,4,113
15,5,161,1,3,6,42,4,113
15,390,19,11,3,47,147,4,113
15,390,19,11,3,6,42,4,113
15,5,161,1,3,47,147,4,113
15,5,1,0,260,100,301,4,113
15,349,52,21,1,3,0,4,113
15,5,1,0,17,6,42,4,113
15,5,0,148,8,133,3,4,113
15,5,1,0,148,8,3,4,113
15,5,1,0,17,6,3,4,113
15,5,1,0,316,9,3,4,113
15,1,5,13,67,82,42,4,113
15,5,1,0,23,13,3,4,113
15,1,5,13,123,47,3,4,113
15,5,83,8,148,0,3,4,113
15,1,5,13,123,47,147,4,113
15,5,51,160,0,6,3,4,113
15,390,424,23,0,6,42,4,113
15,5,51,160,0,50,184,295,113
15,5,51,160,0,6,42,4,113
15,1,487,37,259,11,3,4,113
15,1,127,5,11,3,0,4,113
15,1,487,37,259,11,257,4,113
